transaction_id,customer_id,persona,timestamp,amount,merchant,beneficiary,is_fraud
T0002244,C0066,low_evening_shopper,2026-01-08 22:44:00.000000000,792.48,NewShop_9,self_upi,0
T0001406,C0041,mid_weekend,2026-01-08 23:56:00.000000000,2648.91,Myntra,self_upi,0
T0003541,C0103,high_business,2026-01-09 08:06:00.000000000,14060.26,AWS,vendor_x,0
T0006099,C0175,high_business,2026-01-09 08:15:00.000000000,11502.03,OfficeSupplies,self_neft,0
T0003302,C0097,high_business,2026-01-09 08:24:00.000000000,9210.11,NewShop_16,vendor_x,0
T0005043,C0148,high_business,2026-01-09 09:14:00.000000000,3760.44,TajHotels,self_neft,0
T0002175,C0064,high_business,2026-01-09 09:22:00.000000000,43728.1,AWS,payroll,0
T0004174,C0121,high_business,2026-01-09 09:30:00.000000000,11126.15,AWS,payroll,0
T0000913,C0025,high_business,2026-01-09 09:31:00.000000000,8545.92,TajHotels,vendor_x,0
T0001399,C0040,high_business,2026-01-09 09:41:00.000000000,9449.44,AWS,self_neft,0
T0000914,C0025,high_business,2026-01-09 09:42:00.000000000,9416.26,TajHotels,vendor_x,0
T0001401,C0040,high_business,2026-01-09 09:47:00.000000000,12554.05,OfficeSupplies,vendor_x,0
T0001394,C0040,high_business,2026-01-09 09:48:00.000000000,8684.72,OfficeSupplies,vendor_x,0
T0001308,C0037,high_business,2026-01-09 09:49:00.000000000,12902.62,NewShop_27,payroll,0
T0004086,C0118,high_business,2026-01-09 09:51:00.000000000,11963.25,AWS,vendor_x,0
T0004343,C0127,high_business,2026-01-09 10:00:00.000000000,11164.16,TajHotels,vendor_x,0
T0003300,C0097,high_business,2026-01-09 10:04:00.000000000,12416.41,NewShop_1,vendor_x,0
T0004342,C0127,high_business,2026-01-09 10:08:00.000000000,13763.7,TajHotels,payroll,0
T0001106,C0031,high_business,2026-01-09 10:11:00.000000000,11968.11,TajHotels,self_neft,0
T0001397,C0040,high_business,2026-01-09 10:15:00.000000000,11066.19,OfficeSupplies,payroll,0
T0001478,C0043,high_business,2026-01-09 10:19:00.000000000,11314.92,TajHotels,vendor_x,0
T0002174,C0064,high_business,2026-01-09 10:52:00.000000000,10561.21,AWS,payroll,0
T0003540,C0103,high_business,2026-01-09 10:54:00.000000000,11814.03,TajHotels,payroll,0
T0004937,C0145,high_business,2026-01-09 10:59:00.000000000,18171.76,Indigo,payroll,0
T0003301,C0097,high_business,2026-01-09 11:14:00.000000000,13994.99,OfficeSupplies,self_neft,0
T0004936,C0145,high_business,2026-01-09 11:27:00.000000000,11797.2,OfficeSupplies,self_neft,0
T0001398,C0040,high_business,2026-01-09 11:27:00.000000000,13452.26,OfficeSupplies,vendor_x,0
T0002905,C0085,high_business,2026-01-09 11:27:00.000000000,12291.55,AWS,vendor_x,0
T0002176,C0064,high_business,2026-01-09 11:32:00.000000000,11061.68,TajHotels,self_neft,0
T0001309,C0037,high_business,2026-01-09 11:40:00.000000000,30261.41,Indigo,self_neft,0
T0004865,C0143,mid_weekend,2026-01-09 11:44:00.000000000,3477.69,Zomato,family_upi,0
T0004442,C0130,high_business,2026-01-09 11:47:00.000000000,14204.39,TajHotels,self_neft,0
T0003110,C0091,high_business,2026-01-09 11:50:00.000000000,12223.78,OfficeSupplies,payroll,0
T0001500,C0044,mid_weekend,2026-01-09 12:08:00.000000000,2892.87,Zomato,self_upi,0
T0004466,C0131,mid_weekend,2026-01-09 12:22:00.000000000,2666.69,IRCTC,family_upi,0
T0001996,C0059,mid_weekend,2026-01-09 12:36:00.000000000,3023.91,Myntra,family_upi,0
T0004173,C0121,high_business,2026-01-09 12:37:00.000000000,12522.79,TajHotels,self_neft,0
T0005856,C0169,high_business,2026-01-09 12:39:00.000000000,14731.15,OfficeSupplies,self_neft,0
T0001400,C0040,high_business,2026-01-09 12:40:00.000000000,10013.99,Indigo,self_neft,0
T0006100,C0175,high_business,2026-01-09 12:41:00.000000000,13462.51,Indigo,payroll,0
T0001795,C0052,high_business,2026-01-09 12:53:00.000000000,12103.56,AWS,payroll,0
T0005724,C0166,high_business,2026-01-09 12:57:00.000000000,10032.93,TajHotels,payroll,0
T0001395,C0040,high_business,2026-01-09 13:03:00.000000000,10616.38,Indigo,payroll,0
T0001407,C0041,mid_weekend,2026-01-09 13:06:00.000000000,2538.44,Myntra,family_upi,0
T0001396,C0040,high_business,2026-01-09 13:38:00.000000000,10601.52,Indigo,vendor_x,0
T0003109,C0091,high_business,2026-01-09 13:43:00.000000000,13378.01,Indigo,vendor_x,0
T0003303,C0097,high_business,2026-01-09 13:53:00.000000000,12053.58,TajHotels,vendor_x,0
T0006098,C0175,high_business,2026-01-09 14:21:00.000000000,13085.01,AWS,payroll,0
T0000611,C0017,mid_weekend,2026-01-09 14:32:00.000000000,2558.56,Zomato,self_upi,0
T0004246,C0124,high_business,2026-01-09 14:51:00.000000000,9697.74,OfficeSupplies,payroll,0
T0002608,C0077,mid_weekend,2026-01-09 14:54:00.000000000,3520.01,Zomato,family_upi,0
T0002177,C0064,high_business,2026-01-09 14:58:00.000000000,38766.14,AWS,vendor_x,0
T0001841,C0053,mid_weekend,2026-01-09 15:02:00.000000000,3092.74,IRCTC,self_upi,0
T0005663,C0164,mid_weekend,2026-01-09 15:37:00.000000000,2578.87,Zomato,self_upi,0
T0003334,C0098,mid_weekend,2026-01-09 16:02:00.000000000,2608.96,IRCTC,family_upi,0
T0000714,C0020,mid_weekend,2026-01-09 16:34:00.000000000,2872.45,IRCTC,family_upi,0
T0006097,C0175,high_business,2026-01-09 16:40:00.000000000,33134.41,Indigo,payroll,0
T0001918,C0056,mid_weekend,2026-01-09 16:50:00.000000000,3455.13,BookMyShow,self_upi,0
T0001501,C0044,mid_weekend,2026-01-09 17:35:00.000000000,2558.17,BookMyShow,family_upi,0
T0003890,C0113,mid_weekend,2026-01-09 17:51:00.000000000,3078.7,IRCTC,self_upi,0
T0001408,C0041,mid_weekend,2026-01-09 17:56:00.000000000,2820.69,IRCTC,family_upi,0
T0001168,C0033,low_evening_shopper,2026-01-09 18:00:00.000000000,724.0,BigBazaar,self_upi,0
T0001038,C0029,mid_weekend,2026-01-09 18:12:00.000000000,2846.01,IRCTC,family_upi,0
T0004712,C0138,low_evening_shopper,2026-01-09 18:34:00.000000000,939.02,Amazon,self_upi,0
T0000767,C0021,low_evening_shopper,2026-01-09 19:33:00.000000000,902.49,Amazon,self_upi,0
T0001422,C0042,low_evening_shopper,2026-01-09 19:40:00.000000000,799.62,Amazon,self_upi,0
T0001288,C0036,low_evening_shopper,2026-01-09 19:47:00.000000000,780.1,BigBazaar,friend_a,0
T0002246,C0066,low_evening_shopper,2026-01-09 20:03:00.000000000,1032.38,Amazon,friend_a,0
T0003378,C0099,low_evening_shopper,2026-01-09 20:13:00.000000000,810.65,BigBazaar,self_upi,0
T0004910,C0144,low_evening_shopper,2026-01-09 20:30:00.000000000,463.62,NewShop_11,self_upi,0
T0005344,C0156,low_evening_shopper,2026-01-09 21:08:00.000000000,593.09,LocalKirana,friend_a,0
T0001039,C0029,mid_weekend,2026-01-09 21:24:00.000000000,1484.46,Myntra,self_upi,0
T0004314,C0126,low_evening_shopper,2026-01-09 22:33:00.000000000,832.5,LocalKirana,friend_a,0
T0004051,C0117,low_evening_shopper,2026-01-09 22:34:00.000000000,745.4,BigBazaar,friend_a,0
T0002967,C0087,low_evening_shopper,2026-01-09 22:34:00.000000000,2084.73,NewShop_20,self_upi,0
T0003078,C0090,low_evening_shopper,2026-01-09 23:56:00.000000000,596.2,NewShop_17,self_upi,0
T0001402,C0040,high_business,2026-01-10 04:05:00.000000000,11367.8,TajHotels,vendor_x,0
T0001479,C0043,high_business,2026-01-10 05:19:00.000000000,34814.59,NewShop_9,self_neft,0
T0000612,C0017,mid_weekend,2026-01-10 07:53:00.000000000,10082.75,IRCTC,self_upi,0
T0000121,C0004,high_business,2026-01-10 08:07:00.000000000,12174.8,OfficeSupplies,self_neft,0
T0000917,C0025,high_business,2026-01-10 08:17:00.000000000,8443.48,AWS,self_neft,0
T0004176,C0121,high_business,2026-01-10 08:53:00.000000000,12436.4,AWS,payroll,0
T0001020,C0028,high_business,2026-01-10 09:21:00.000000000,14578.53,AWS,self_neft,0
T0000915,C0025,high_business,2026-01-10 09:23:00.000000000,9434.79,TajHotels,self_neft,0
T0003305,C0097,high_business,2026-01-10 09:35:00.000000000,11923.29,TajHotels,self_neft,0
T0002609,C0077,mid_weekend,2026-01-10 09:36:00.000000000,3162.57,Myntra,family_upi,0
T0001602,C0046,high_business,2026-01-10 09:52:00.000000000,11138.71,Indigo,self_neft,0
T0001310,C0037,high_business,2026-01-10 10:00:00.000000000,16595.78,AWS,payroll,0
T0004444,C0130,high_business,2026-01-10 10:13:00.000000000,18473.57,Indigo,self_neft,0
T0004757,C0140,mid_weekend,2026-01-10 10:22:00.000000000,2245.68,Zomato,family_upi,0
T0003876,C0112,high_business,2026-01-10 10:30:00.000000000,12233.91,TajHotels,payroll,0
T0004344,C0127,high_business,2026-01-10 10:33:00.000000000,28242.76,Indigo,self_neft,0
T0003111,C0091,high_business,2026-01-10 10:41:00.000000000,13735.99,OfficeSupplies,vendor_x,0
T0004175,C0121,high_business,2026-01-10 10:46:00.000000000,9942.84,TajHotels,vendor_x,0
T0004938,C0145,high_business,2026-01-10 10:47:00.000000000,11957.57,AWS,payroll,0
T0001107,C0031,high_business,2026-01-10 10:56:00.000000000,12318.42,AWS,payroll,0
T0000918,C0025,high_business,2026-01-10 11:00:00.000000000,10107.43,TajHotels,payroll,0
T0003304,C0097,high_business,2026-01-10 11:09:00.000000000,15481.46,TajHotels,self_neft,0
T0000614,C0017,mid_weekend,2026-01-10 11:14:00.000000000,1780.36,BookMyShow,family_upi,0
T0001480,C0043,high_business,2026-01-10 11:36:00.000000000,10926.96,AWS,self_neft,0
T0005857,C0169,high_business,2026-01-10 11:37:00.000000000,9813.59,TajHotels,self_neft,0
T0005725,C0166,high_business,2026-01-10 11:42:00.000000000,16209.35,AWS,payroll,0
T0004939,C0145,high_business,2026-01-10 12:10:00.000000000,7699.75,AWS,self_neft,0
T0004866,C0143,mid_weekend,2026-01-10 12:28:00.000000000,2768.44,Myntra,family_upi,0
T0000916,C0025,high_business,2026-01-10 12:37:00.000000000,17345.44,Indigo,payroll,0
T0004756,C0140,mid_weekend,2026-01-10 12:38:00.000000000,2074.29,IRCTC,family_upi,0
T0004247,C0124,high_business,2026-01-10 12:47:00.000000000,9308.02,Indigo,payroll,0
T0002906,C0085,high_business,2026-01-10 12:50:00.000000000,41474.85,OfficeSupplies,self_neft,0
T0004087,C0118,high_business,2026-01-10 12:50:00.000000000,10253.29,NewShop_1,self_neft,0
T0004345,C0127,high_business,2026-01-10 12:58:00.000000000,14114.56,Indigo,payroll,0
T0000122,C0004,high_business,2026-01-10 13:08:00.000000000,15590.75,TajHotels,payroll,0
T0001311,C0037,high_business,2026-01-10 13:08:00.000000000,15197.91,OfficeSupplies,payroll,0
T0003877,C0112,high_business,2026-01-10 13:12:00.000000000,6165.76,OfficeSupplies,payroll,0
T0006132,C0176,mid_weekend,2026-01-10 13:20:00.000000000,2853.85,Zomato,family_upi,0
T0004088,C0118,high_business,2026-01-10 13:21:00.000000000,7739.03,OfficeSupplies,payroll,0
T0002178,C0064,high_business,2026-01-10 13:34:00.000000000,14561.53,Indigo,vendor_x,0
T0005726,C0166,high_business,2026-01-10 13:35:00.000000000,12737.39,TajHotels,payroll,0
T0005044,C0148,high_business,2026-01-10 13:43:00.000000000,12337.77,NewShop_27,vendor_x,0
T0002179,C0064,high_business,2026-01-10 13:53:00.000000000,18583.99,OfficeSupplies,vendor_x,0
T0001021,C0028,high_business,2026-01-10 13:56:00.000000000,11735.05,OfficeSupplies,payroll,0
T0005619,C0163,high_business,2026-01-10 13:57:00.000000000,11867.45,OfficeSupplies,vendor_x,0
T0001601,C0046,high_business,2026-01-10 14:04:00.000000000,17193.75,Indigo,payroll,0
T0004443,C0130,high_business,2026-01-10 14:33:00.000000000,12519.33,TajHotels,vendor_x,0
T0004188,C0122,mid_weekend,2026-01-10 15:03:00.000000000,2558.17,Zomato,self_upi,0
T0006364,C0121,high_business,2026-01-10 15:08:00.907123201,30180.46,TajHotels,quick_payee_907,1
T0001241,C0035,mid_weekend,2026-01-10 15:11:00.000000000,2315.05,BookMyShow,self_upi,0
T0002707,C0080,mid_weekend,2026-01-10 15:13:00.000000000,2228.47,BookMyShow,family_upi,0
T0003335,C0098,mid_weekend,2026-01-10 15:20:00.000000000,2578.29,Zomato,self_upi,0
T0004961,C0146,mid_weekend,2026-01-10 15:23:00.000000000,2735.84,BookMyShow,self_upi,0
T0004758,C0140,mid_weekend,2026-01-10 15:40:00.000000000,2582.32,IRCTC,self_upi,0
T0006101,C0175,high_business,2026-01-10 15:52:00.000000000,10702.72,Indigo,payroll,0
T0005768,C0167,mid_weekend,2026-01-10 16:23:00.000000000,1764.79,BookMyShow,self_upi,0
T0000613,C0017,mid_weekend,2026-01-10 16:40:00.000000000,6523.42,BookMyShow,family_upi,0
T0004467,C0131,mid_weekend,2026-01-10 17:54:00.000000000,2666.97,IRCTC,self_upi,0
T0005727,C0166,high_business,2026-01-10 17:58:00.000000000,12597.65,OfficeSupplies,self_neft,0
T0005112,C0150,low_evening_shopper,2026-01-10 18:16:00.000000000,783.83,Amazon,friend_a,0
T0004374,C0128,mid_weekend,2026-01-10 18:21:00.000000000,3473.77,IRCTC,family_upi,0
T0001670,C0048,low_evening_shopper,2026-01-10 19:04:00.000000000,1081.32,BigBazaar,self_upi,0
T0000715,C0020,mid_weekend,2026-01-10 19:48:00.000000000,2938.9,BookMyShow,family_upi,0
T0005345,C0156,low_evening_shopper,2026-01-10 19:51:00.000000000,793.33,BigBazaar,self_upi,0
T0000168,C0005,mid_weekend,2026-01-10 20:39:00.000000000,2210.66,BookMyShow,self_upi,0
T0005687,C0165,low_evening_shopper,2026-01-10 20:43:00.000000000,677.0,Amazon,friend_a,0
T0002515,C0074,mid_weekend,2026-01-10 20:57:00.000000000,2393.2,Zomato,self_upi,0
T0003153,C0093,low_evening_shopper,2026-01-10 21:12:00.000000000,585.84,BigBazaar,self_upi,0
T0000421,C0012,low_evening_shopper,2026-01-10 21:29:00.000000000,453.77,BigBazaar,friend_a,0
T0003275,C0096,low_evening_shopper,2026-01-10 21:57:00.000000000,395.63,LocalKirana,self_upi,0
T0004395,C0129,low_evening_shopper,2026-01-11 05:55:00.000000000,1562.69,Amazon,self_upi,0
T0002069,C0061,high_business,2026-01-11 08:10:00.000000000,10845.37,OfficeSupplies,self_neft,0
T0002180,C0064,high_business,2026-01-11 08:17:00.000000000,10676.2,TajHotels,vendor_x,0
T0004090,C0118,high_business,2026-01-11 08:25:00.000000000,8684.41,TajHotels,vendor_x,0
T0001796,C0052,high_business,2026-01-11 08:33:00.000000000,11729.06,Indigo,self_neft,0
T0003542,C0103,high_business,2026-01-11 09:17:00.000000000,10921.99,AWS,payroll,0
T0004446,C0130,high_business,2026-01-11 09:40:00.000000000,10143.62,OfficeSupplies,vendor_x,0
T0003306,C0097,high_business,2026-01-11 09:52:00.000000000,9994.71,TajHotels,vendor_x,0
T0001798,C0052,high_business,2026-01-11 10:17:00.000000000,10053.23,Indigo,vendor_x,0
T0006106,C0175,high_business,2026-01-11 10:25:00.000000000,15039.45,TajHotels,vendor_x,0
T0001109,C0031,high_business,2026-01-11 11:08:00.000000000,15914.43,AWS,payroll,0
T0006105,C0175,high_business,2026-01-11 11:10:00.000000000,10809.35,TajHotels,self_neft,0
T0005728,C0166,high_business,2026-01-11 11:14:00.000000000,14850.95,AWS,self_neft,0
T0004178,C0121,high_business,2026-01-11 11:17:00.000000000,12728.84,Indigo,payroll,0
T0005729,C0166,high_business,2026-01-11 11:29:00.000000000,14900.54,TajHotels,payroll,0
T0000489,C0014,mid_weekend,2026-01-11 11:29:00.000000000,2026.15,IRCTC,family_upi,0
T0004177,C0121,high_business,2026-01-11 11:29:00.000000000,11298.92,TajHotels,self_neft,0
T0005620,C0163,high_business,2026-01-11 11:29:00.000000000,9358.93,TajHotels,payroll,0
T0002493,C0073,high_business,2026-01-11 11:30:00.000000000,12953.42,Indigo,payroll,0
T0000123,C0004,high_business,2026-01-11 11:31:00.000000000,10571.38,AWS,payroll,0
T0001108,C0031,high_business,2026-01-11 11:31:00.000000000,7100.12,TajHotels,payroll,0
T0006102,C0175,high_business,2026-01-11 11:32:00.000000000,14469.57,AWS,vendor_x,0
T0004449,C0130,high_business,2026-01-11 11:41:00.000000000,11237.19,Indigo,self_neft,0
T0001694,C0049,high_business,2026-01-11 11:44:00.000000000,12977.33,OfficeSupplies,vendor_x,0
T0004448,C0130,high_business,2026-01-11 11:50:00.000000000,11680.41,TajHotels,vendor_x,0
T0000490,C0014,mid_weekend,2026-01-11 12:13:00.000000000,2055.39,NewShop_33,family_upi,0
T0004346,C0127,high_business,2026-01-11 12:18:00.000000000,11550.16,Indigo,vendor_x,0
T0001919,C0056,mid_weekend,2026-01-11 12:41:00.000000000,1741.85,BookMyShow,family_upi,0
T0004089,C0118,high_business,2026-01-11 12:42:00.000000000,10779.13,AWS,payroll,0
T0006104,C0175,high_business,2026-01-11 13:11:00.000000000,10158.66,Indigo,self_neft,0
T0004445,C0130,high_business,2026-01-11 13:12:00.000000000,10111.09,OfficeSupplies,payroll,0
T0004644,C0136,high_business,2026-01-11 13:19:00.000000000,15773.7,AWS,payroll,0
T0001481,C0043,high_business,2026-01-11 13:21:00.000000000,34429.91,AWS,vendor_x,0
T0000615,C0017,mid_weekend,2026-01-11 13:28:00.000000000,3028.55,Myntra,self_upi,0
T0002708,C0080,mid_weekend,2026-01-11 13:31:00.000000000,2752.75,Myntra,family_upi,0
T0004347,C0127,high_business,2026-01-11 13:41:00.000000000,15664.34,AWS,vendor_x,0
T0002494,C0073,high_business,2026-01-11 13:51:00.000000000,12075.24,AWS,self_neft,0
T0004447,C0130,high_business,2026-01-11 13:53:00.000000000,11184.2,Indigo,payroll,0
T0004645,C0136,high_business,2026-01-11 13:54:00.000000000,13570.68,TajHotels,vendor_x,0
T0006103,C0175,high_business,2026-01-11 13:57:00.000000000,17168.41,TajHotels,vendor_x,0
T0001797,C0052,high_business,2026-01-11 14:03:00.000000000,9232.08,AWS,vendor_x,0
T0000691,C0019,high_business,2026-01-11 14:07:00.000000000,14526.95,Indigo,payroll,0
T0004091,C0118,high_business,2026-01-11 14:07:00.000000000,13220.91,AWS,self_neft,0
T0000491,C0014,mid_weekend,2026-01-11 14:09:00.000000000,2782.27,NewShop_11,family_upi,0
T0003891,C0113,mid_weekend,2026-01-11 14:10:00.000000000,2977.47,Myntra,family_upi,0
T0005557,C0161,mid_weekend,2026-01-11 14:41:00.000000000,2177.01,Myntra,family_upi,0
T0000919,C0025,high_business,2026-01-11 14:42:00.000000000,10185.46,Indigo,self_neft,0
T0001920,C0056,mid_weekend,2026-01-11 14:42:00.000000000,2234.52,Zomato,self_upi,0
T0004189,C0122,mid_weekend,2026-01-11 15:24:00.000000000,2149.27,IRCTC,self_upi,0
T0000492,C0014,mid_weekend,2026-01-11 16:12:00.000000000,2773.18,Myntra,self_upi,0
T0005664,C0164,mid_weekend,2026-01-11 16:15:00.000000000,2025.91,Myntra,family_upi,0
T0003462,C0101,mid_weekend,2026-01-11 16:25:00.000000000,6518.17,Zomato,self_upi,0
T0004468,C0131,mid_weekend,2026-01-11 17:06:00.000000000,2324.45,Myntra,self_upi,0
T0005902,C0170,mid_weekend,2026-01-11 17:13:00.000000000,1291.06,Zomato,self_upi,0
T0005901,C0170,mid_weekend,2026-01-11 17:41:00.000000000,3075.51,IRCTC,family_upi,0
T0006133,C0176,mid_weekend,2026-01-11 18:06:00.000000000,2623.94,Zomato,family_upi,0
T0004962,C0146,mid_weekend,2026-01-11 18:20:00.000000000,1888.56,Myntra,family_upi,0
T0001409,C0041,mid_weekend,2026-01-11 18:35:00.000000000,3251.65,IRCTC,self_upi,0
T0001040,C0029,mid_weekend,2026-01-11 18:46:00.000000000,1875.33,IRCTC,family_upi,0
T0003124,C0092,mid_weekend,2026-01-11 18:48:00.000000000,2612.02,BookMyShow,self_upi,0
T0004911,C0144,low_evening_shopper,2026-01-11 19:14:00.000000000,1167.71,LocalKirana,friend_a,0
T0004052,C0117,low_evening_shopper,2026-01-11 19:53:00.000000000,942.38,BigBazaar,self_upi,0
T0000422,C0012,low_evening_shopper,2026-01-11 19:58:00.000000000,487.49,LocalKirana,self_upi,0
T0001842,C0053,mid_weekend,2026-01-11 20:00:00.000000000,2981.25,BookMyShow,family_upi,0
T0003154,C0093,low_evening_shopper,2026-01-11 20:05:00.000000000,686.13,Amazon,friend_a,0
T0004450,C0130,high_business,2026-01-11 20:08:00.000000000,10543.26,AWS,self_neft,0
T0005769,C0167,mid_weekend,2026-01-11 20:11:00.000000000,2355.64,Myntra,family_upi,0
T0003276,C0096,low_evening_shopper,2026-01-11 20:19:00.000000000,842.34,BigBazaar,friend_a,0
T0001084,C0030,low_evening_shopper,2026-01-11 20:52:00.000000000,514.01,LocalKirana,self_upi,0
T0000284,C0009,low_evening_shopper,2026-01-11 21:00:00.000000000,722.93,BigBazaar,self_upi,0
T0005812,C0168,low_evening_shopper,2026-01-11 21:13:00.000000000,661.61,BigBazaar,self_upi,0
T0005346,C0156,low_evening_shopper,2026-01-11 21:16:00.000000000,500.65,LocalKirana,self_upi,0
T0004396,C0129,low_evening_shopper,2026-01-11 21:21:00.000000000,890.96,LocalKirana,friend_a,0
T0004397,C0129,low_evening_shopper,2026-01-11 21:48:00.000000000,722.93,BigBazaar,friend_a,0
T0002181,C0064,high_business,2026-01-11 22:05:00.000000000,7955.77,TajHotels,vendor_x,0
T0004606,C0135,low_evening_shopper,2026-01-11 22:32:00.000000000,858.7,LocalKirana,self_upi,0
T0001289,C0036,low_evening_shopper,2026-01-11 23:00:00.000000000,555.45,Amazon,self_upi,0
T0003728,C0109,high_business,2026-01-12 00:31:00.000000000,10183.18,AWS,payroll,0
T0006449,C0166,high_business,2026-01-12 01:29:00.351472472,37648.04,NightPOS_22,self_neft,1
T0005047,C0148,high_business,2026-01-12 07:14:00.000000000,9372.98,OfficeSupplies,vendor_x,0
T0005075,C0149,mid_weekend,2026-01-12 08:34:00.000000000,3225.91,IRCTC,self_upi,0
T0003307,C0097,high_business,2026-01-12 08:35:00.000000000,11543.76,OfficeSupplies,self_neft,0
T0002070,C0061,high_business,2026-01-12 08:45:00.000000000,11769.83,AWS,payroll,0
T0005045,C0148,high_business,2026-01-12 08:46:00.000000000,11011.5,TajHotels,vendor_x,0
T0003729,C0109,high_business,2026-01-12 08:57:00.000000000,12425.14,TajHotels,payroll,0
